MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
18,25,3.4,61,19,35,81,59,1015.5,1015.9,19.6,23.4,Yes,No
18.5,26.5,1,43,17,24,72,45,1020.1,1017.5,20.1,25.7,No,Yes
17.3,25.6,1.2,43,15,30,70,58,1015.7,1015.7,20.1,22.9,Yes,Yes
18.6,24.3,7.4,46,20,13,59,54,1023.2,1024.1,21.9,22.5,Yes,No
17.6,25.6,0.2,31,9,15,80,53,1027.7,1026.2,20.5,23.6,No,No
18.8,26.5,0,35,9,22,77,50,1025.2,1021.8,20.3,26,No,No
18.9,32.1,0,26,9,22,71,58,1018.9,1017,23.3,28.3,No,No
22.7,25.9,0,46,20,20,76,66,1023.8,1023.9,23.7,25.3,No,No
21.5,28.2,0,33,6,19,82,65,1024.6,1023.1,24,27.7,No,No
22.8,28.6,0.2,41,17,28,72,59,1023.6,1021,25.8,27.1,No,No
21,28.8,0,37,4,26,62,61,1021.8,1021,26.1,27.6,No,Yes
20.4,28.1,6.8,31,7,19,94,61,1024.2,1023.3,22.1,25.1,Yes,Yes
20.4,27.2,4.4,39,7,17,82,55,1023.1,1019.9,23.1,26.9,Yes,No
20.3,29.4,0.6,37,4,20,85,59,1017,1014.8,22.4,26.4,No,No
22.1,28,0,46,19,28,62,57,1016.9,1015.7,25.4,26.8,No,No
21.9,27.8,0,48,19,31,59,56,1019,1017.6,25.7,26.1,No,No
22.2,27.6,0,41,9,28,59,60,1019.9,1019,26.4,26.7,No,No
22.2,27.6,0.2,39,11,17,88,63,1021.8,1019.4,23,25.8,No,No
21.7,26.8,0,43,6,9,82,67,1018,1016.2,23.8,25.6,No,No
20.5,25.6,1,37,6,15,88,74,1017.1,1016,22.9,24.5,No,Yes
20.7,27.4,1.2,31,4,20,82,62,1017.7,1016.9,23.8,26.8,Yes,No
22.4,27.6,0,31,15,17,76,63,1016.9,1014.6,24.1,26.9,No,No
22.2,25.6,0.2,61,4,33,89,66,1014.8,1015.1,23.3,24.8,No,No
20.1,23.8,0,44,6,30,76,77,1015.6,1015.2,22.2,22.9,No,Yes
19.9,25.8,4.2,20,15,17,86,72,1010.9,1007.2,21.5,24.9,Yes,Yes
20,27.5,26.8,28,11,17,97,60,1010.8,1009.5,21.1,26.4,Yes,No
20.1,27,0.2,43,9,22,78,62,1010.8,1008.5,23.3,26.5,No,No
22,36.4,0,91,6,20,69,57,1005.9,1002.9,26.2,29.3,No,Yes
18.2,24.6,11.4,48,20,15,70,57,1018.7,1017.3,20.1,23.7,Yes,No
16.8,27.7,0.2,33,9,28,60,54,1015.9,1013.1,22.5,25.8,No,No
21.5,27.9,0,26,7,13,79,63,1013.4,1010.2,23.7,26.9,No,No
20.4,28.6,0,59,15,35,28,56,1005.9,1008.5,25.2,23.1,No,No
16.2,30.9,0,44,15,24,44,22,1007.6,1003.7,21.1,29.6,No,No
19.3,25.4,0,43,2,24,89,57,1012.8,1009.9,19.8,24.6,No,No
19.6,27.6,0,35,11,22,87,62,1011.1,1009.5,21,25.6,No,No
20.3,31.2,0,31,11,24,75,57,1011.9,1009.9,23.7,27.7,No,No
21.1,24.5,0,35,17,20,79,79,1017.7,1016.5,22.8,24,No,No
21.3,27.9,0,52,11,26,85,65,1016.9,1013.3,22.5,27,No,No
20,28.7,0.2,41,22,22,76,52,1014.9,1013.3,25,27.3,No,No
20.1,21.9,0.6,44,22,17,70,65,1019.9,1019.5,20.8,21.4,No,Yes
15.8,24.5,1.2,31,9,19,73,49,1018.7,1014.6,20.1,23.7,Yes,No
17.7,24.9,0,70,26,33,75,51,1010,1012.5,21.8,23,No,Yes
16.3,23.6,8.8,37,13,13,77,45,1017.2,1015.7,17.9,23.4,Yes,No
15.3,24.4,0,31,11,17,63,55,1015.9,1012,20.4,22.5,No,No
19.7,29.9,0,28,9,17,76,49,1007.2,1003.7,22.5,27.2,No,No
19.6,28.9,0.2,35,20,19,72,54,1011.5,1010.5,22.8,27.2,No,No
20,31.4,0,72,13,39,75,65,1010.5,1012,23.8,24.9,No,Yes
18.3,23.1,2,44,22,22,75,55,1024.7,1025.3,19.6,21.7,Yes,Yes
18.6,24.4,2.2,44,24,22,71,59,1024.4,1022,22.2,24.1,Yes,Yes
18.4,26.5,1.4,41,9,22,81,64,1018.9,1013.6,22.8,26.4,Yes,No
20.6,27.6,0.2,31,2,9,86,93,1012.1,1010.4,22.2,22.5,No,Yes
15,24.8,22.4,37,19,20,72,53,1017.2,1016.5,18,24.2,Yes,No
16.9,28.7,0.2,41,19,17,70,24,1017.8,1015.1,20.4,27.8,No,No
14.7,27.6,0,52,15,22,34,20,1020.5,1017.1,17.2,26.4,No,No
14.7,24.5,0,37,24,20,39,45,1023.4,1021.9,18.5,22.2,No,No
15.2,24.7,0,31,11,20,78,59,1023.4,1021.1,17.3,23.2,No,No
17.3,23.9,0,28,19,19,84,64,1024.3,1022.9,19.1,23.1,No,Yes
17.3,24.1,14.2,31,6,13,93,58,1026.2,1024.8,19.7,22.7,Yes,Yes
17.8,25.3,6,39,13,17,95,72,1025,1021,18.8,23.6,Yes,No
18.5,27.9,0,48,7,11,86,57,1018.9,1016.3,20.3,27.1,No,No
17.9,19,0.6,48,13,13,91,89,1023.9,1022.9,18.1,18.5,No,Yes
17.7,20.1,24,52,33,26,95,93,1020.3,1017.4,18,17.4,Yes,Yes
15.5,25.9,21.4,31,13,19,76,54,1010.5,1005.7,19.9,25.6,Yes,No
15.8,24.9,0,35,7,15,81,62,1008,1006.6,19.9,20.2,No,No
15.1,23,0.4,70,15,22,67,42,1007.9,1007.2,20,21.2,No,Yes
14.2,22.3,5.8,63,30,30,43,39,1010.7,1013.1,18.3,21,Yes,No
15.3,22.2,0.2,54,13,31,49,42,1020.6,1020.2,18.6,21.2,No,No
14.7,22.4,0.4,35,13,20,82,58,1024.8,1022.8,16.8,21.7,No,Yes
15.6,22.7,7.8,22,13,13,94,69,1023.3,1019.6,17.5,20.4,Yes,No
14.8,23.5,0.2,44,17,28,80,63,1018.7,1018,18.7,21.4,No,No
14.8,22.2,0,35,13,19,65,50,1023.7,1021.3,19.1,22.2,No,No
14.5,22.4,0,24,13,17,63,54,1023.9,1021.4,18.2,20.8,No,No
15,24.2,0,46,15,19,72,66,1025.1,1021.6,18.6,23.2,No,No
17.7,31.7,0.6,41,4,15,67,44,1022.4,1019.3,21.6,29.2,No,Yes
19.9,23.7,1.6,20,17,13,86,89,1024.6,1021.3,21,21,Yes,No
19.7,28.6,0.4,54,19,26,71,51,1017.8,1013.9,23.7,26.1,No,Yes
18,22.5,2.4,61,22,35,50,69,1018.5,1019.6,19.4,20,Yes,Yes
13.6,17.2,13.2,83,24,46,96,94,1023.6,1020.7,15,17.1,Yes,Yes
14.5,17.7,119.4,87,54,46,87,96,1019.6,1016.8,14.9,14.6,Yes,Yes
14.1,17.9,105.8,72,20,22,98,94,1013.4,1010.5,16.1,17.2,Yes,Yes
14.3,23.8,29,26,13,7,98,56,1012.3,1009.6,16.4,23.1,Yes,No
15,25.1,0,19,11,13,89,59,1008,1004.4,17.3,23.9,No,No
14.4,25.9,0.2,57,17,19,78,49,1008.8,1004.7,17.2,22.5,No,Yes
12.7,17.1,13,48,19,19,81,81,1008,1010.4,13.8,16.2,Yes,Yes
12.5,20.9,4,35,19,17,59,41,1018.9,1019,15.3,20.7,Yes,No
10.3,20.9,0.2,39,20,22,63,50,1026.1,1024.5,14,20.1,No,No
10.6,18.9,0,37,20,17,81,77,1030.6,1028.9,14,17.5,No,Yes
14,20.9,10.2,33,17,17,92,65,1031.3,1028.4,16,20.4,Yes,Yes
14.1,21.7,28.4,41,17,15,98,83,1028.2,1024.5,16.7,19.8,Yes,Yes
16.6,23,8.6,52,20,17,79,95,1020.6,1016.5,21.7,19,Yes,Yes
18.9,20.9,31.6,50,15,22,98,86,1014.8,1012.8,19,20.8,Yes,No
17.3,21.8,0.4,28,17,7,83,66,1016,1013.2,18.3,21.6,No,No
14.7,27.5,0,41,20,26,84,33,1008.3,1003.9,19,27,No,No
13.4,21,0.2,46,28,26,41,29,1014,1012.5,15.3,20.4,No,No
11.5,20.3,0,56,19,30,51,31,1018.2,1015.4,15.1,19.8,No,No
11.1,21,0,35,22,11,51,31,1019.4,1016.1,13.8,20.5,No,No
11.4,21,0,35,19,19,52,36,1017.1,1013.9,14.5,20.7,No,No
11.3,21.2,0,52,20,26,49,33,1011.3,1006,15.4,20.8,No,No
15.4,21.9,0,70,17,39,48,35,1010.2,1009.6,16.8,21.1,No,No
12.2,22.5,0,52,11,30,56,34,1014.3,1010.2,16.2,21.9,No,No
13.2,17.3,0,59,33,13,42,32,1015.3,1016.3,13.9,16.4,No,Yes
7.9,19.3,2.2,46,28,20,49,34,1024.7,1024.2,11.3,18.4,Yes,No
10.2,20,0.2,48,22,24,59,61,1031.4,1031.1,14.2,17.8,No,No
13,20.8,0.8,41,19,20,87,50,1035.4,1033.7,15.1,19.6,No,No
11.1,20.5,0.6,24,17,17,89,66,1035.5,1032.2,13,18.4,No,No
11.5,19.3,0,20,15,2,91,84,1031.8,1027.3,13.8,18.2,No,No
13.8,21.5,0.2,28,2,7,84,66,1020.6,1015.5,16.9,20.9,No,No
16.2,25.4,0.4,31,17,19,79,58,1015.9,1013.4,17.4,21.6,No,No
14.5,21.8,0.2,41,20,19,67,58,1018.6,1016.9,16.5,19.2,No,Yes
13,17.7,11.2,72,31,30,94,56,1016.9,1020.4,15.2,16.9,Yes,Yes
10.2,19,24.4,44,26,22,69,50,1029.1,1028.1,11.8,17.9,Yes,No
8.3,20.3,0.2,35,19,6,87,44,1032.3,1030.7,10.1,18.9,No,No
9.4,19.5,0,26,11,7,84,52,1032.2,1028.5,11.4,18.2,No,No
8.5,19,0,30,24,9,77,55,1030,1026.6,10.4,17.9,No,No
10.4,21.6,0,26,15,9,69,40,1025.4,1021.6,13.1,20.5,No,No
11.7,21,0,24,11,4,82,60,1023.6,1020.2,13.6,20.3,No,No
13.6,19.2,0,26,9,7,79,65,1020.6,1020.1,17.3,18.7,No,No
11.1,18.3,0.2,28,11,9,84,52,1022,1017.8,13.1,17,No,No
11.5,15,0,30,11,13,78,59,1016.5,1012.3,12.1,14.5,No,No
10.1,15.9,0,63,28,26,47,25,1014.7,1016.7,13.4,14.8,No,No
6.1,16.6,0.2,50,31,20,47,41,1023.8,1022.4,9.5,15.6,No,No
6.1,18.4,0,35,22,11,64,56,1023.2,1020.7,8.8,15.6,No,No
7.4,19,0,33,17,9,82,53,1022,1017.8,8.9,17.5,No,No
8.9,17.7,0,33,19,7,69,42,1019.3,1019.3,10.2,16.8,No,No
10.1,21,1,28,20,4,66,45,1028.3,1027,11.9,20.6,No,No
9.3,22.6,0,24,17,15,89,43,1029,1024.1,10.8,21.3,No,No
10.8,22.9,0,52,15,19,67,36,1024.5,1019.5,14.8,22.5,No,No
13.6,22.6,0,30,13,19,57,29,1020.7,1019.5,17.1,21.9,No,Yes
12.8,14.6,2,31,11,9,94,92,1031.1,1031.2,12.9,14.2,Yes,Yes
11.7,16.1,6.6,24,9,4,83,69,1036.8,1034.4,13.3,15.9,Yes,No
12.6,19.4,0.4,24,13,4,88,57,1034.6,1031.5,13.5,19.2,No,No
13.1,19.7,0,33,17,11,85,46,1031.3,1027.1,13.8,19,No,No
9.5,19.9,0,24,19,6,88,52,1028.5,1025.7,11.2,18.6,No,No
10.9,16.9,0.2,39,13,9,85,79,1027.8,1025.2,12.9,16.4,No,Yes
12.9,17.9,2.6,24,9,7,85,94,1022.8,1018.3,16.5,15.8,Yes,Yes
14.7,17.6,10.8,30,9,7,95,92,1012.5,1009.1,16,16.4,Yes,Yes
11.4,17.4,2.2,39,17,13,80,84,1014.4,1013.6,13.5,15.8,Yes,Yes
9.6,14.5,67,NA,24,20,98,88,1017.2,1017.5,9.9,12.5,Yes,Yes
8.3,16.6,7.2,NA,NA,13,76,59,1024.1,1023.4,9.8,14.1,Yes,Yes
8.5,14.1,1.2,33,20,11,90,88,1028.7,1027.6,9.1,13.7,Yes,Yes
8,19.2,3,22,13,7,94,45,1029.6,1026.1,9.3,17.5,Yes,No
8,20.3,0,26,13,9,85,47,1026.5,1023.3,10.2,18.7,No,No
10.2,21.3,0,24,11,6,82,41,1023.2,1019.9,13.2,20,No,No
12.7,19.4,0,37,19,20,77,74,1023.3,1023.5,15.2,17.6,No,Yes
10.1,19.2,6.2,26,19,2,85,40,1032.9,1031.1,11.7,18.7,Yes,No
8.3,19.4,0,26,15,11,87,44,1032.6,1029.2,9.7,19,No,No
7.4,19.6,0,28,20,9,73,53,1032.9,1030.9,9.3,18.5,No,No
9.3,19.5,0,22,19,9,84,54,1033.4,1030,11,17.8,No,No
9,19.1,0,28,22,7,94,56,1029.4,1025,10.7,17.9,No,No
10.7,17.5,1,33,19,9,85,37,1026.2,1022.6,12,17.4,No,No
7,16.4,0,65,22,33,70,40,1020,1016.8,8.4,16.1,No,No
6.2,16.2,0,44,26,15,55,46,1026.5,1024.6,8.1,15.9,No,No
5.8,16.1,0,31,13,11,82,31,1022.7,1020.3,7.6,15.5,No,No
6,18.6,0,30,20,4,66,35,1022.2,1018,7.7,16.6,No,No
6,17.3,0,37,17,22,58,34,1016.3,1013.3,8.6,17.1,No,No
7.8,14.7,0,43,24,11,58,85,1019.8,1021.7,11.2,11.8,No,Yes
7.9,16.5,5.6,31,22,17,86,64,1028.7,1027.6,8.4,13.7,Yes,No
6.6,17.6,0,24,19,7,92,46,1030.8,1026.9,8.3,16.4,No,No
7.3,16.9,0,43,13,13,92,61,1022.6,1019,9.4,16,No,No
6.6,19.9,0.8,61,20,17,100,48,1015.4,1009.4,7.2,19.2,No,Yes
7.1,15.1,2.2,57,22,33,60,42,1003.6,1001.5,9.8,13.1,Yes,Yes
8.1,16.9,4.8,76,15,39,96,41,1000.9,1002.9,8.6,16.5,Yes,No
8.6,17.6,0.6,44,13,17,62,31,1011.5,1010.4,11.5,17.6,No,No
6.2,16.8,0.2,24,9,13,62,42,1018.1,1016.1,8.7,14.9,No,No
8.3,13.4,0.2,43,13,13,91,68,1016.8,1013.7,10.3,12.9,No,Yes
6.2,14.3,17.2,57,26,26,95,51,1010.1,1012.9,6.7,13.5,Yes,Yes
6.6,14.6,9,48,19,28,58,78,1025.6,1027.2,10.4,11.8,Yes,No
7.8,16.7,0.6,33,17,17,84,55,1032.6,1031.1,10.3,15.8,No,No
7.8,17.9,0,26,20,15,84,64,1034.6,1032.1,10,15.9,No,Yes
8.2,19.3,3,33,17,15,93,54,1033.1,1029.3,9.9,18.3,Yes,No
9.9,16.9,0,28,2,17,71,57,1027.4,1025,13.4,16.5,No,Yes
11.2,19.1,1.8,28,24,9,96,70,1026.1,1023.4,12,16.4,Yes,No
11.6,20,0,33,13,9,95,58,1020,1014.5,12.9,18.6,No,No
10.8,20.8,0,31,11,15,50,29,1017.5,1015.8,14.3,20.5,No,No
11,20.2,0,59,9,35,53,31,1017,1012.4,13.8,19.5,No,No
7.3,15.7,0,63,20,26,41,28,1025,1024.5,10.2,15.2,No,No
6.4,17.3,0,NA,24,19,56,40,1032.9,1030.8,9.6,16.6,No,No
8.1,18.4,0,NA,20,11,70,50,1035,1030.2,9.3,16.4,No,No
8.2,20.5,0,NA,11,NA,80,30,1026.3,1020.1,10.7,19.2,No,No
10.7,21,0,NA,6,9,49,31,1021.4,1019.5,14.7,20.4,No,No
9.4,22.3,0,61,15,28,54,28,1018.6,1015.6,14.3,20.7,No,No
14.3,24.7,0,43,9,20,51,30,1015.1,1010.4,16.9,23.8,No,No
8.4,19.4,0,57,20,17,48,29,1015.2,1013.7,11.7,19,No,No
8.3,15.1,0,33,19,2,57,42,1023,1018.9,8.9,14.4,No,No
5,14.2,0,48,20,19,46,46,1014.5,1010.3,9.4,13,No,No
6.8,16.4,0,37,22,11,53,39,1016.5,1016.7,9.5,14.3,No,No
6.7,18.5,0,33,26,17,60,40,1024,1021,10,16.1,No,No
7.9,17.5,0,33,19,24,63,44,1024.7,1022.5,11,16.3,No,No
6.2,17.6,0,30,20,13,68,56,1024.8,1019.6,9.1,16.3,No,No
8.6,20.6,0,33,13,20,66,41,1017.7,1012.9,11.8,18.8,No,No
9.8,21,0,30,17,9,52,27,1014.6,1011.1,13.3,20.4,No,No
8.4,17.5,0,74,19,28,54,37,1007.9,1004,11.1,16.2,No,No
9.4,19.8,0,48,28,17,50,23,1014.9,1014.7,12.3,19.3,No,No
7.9,20.4,0,30,15,19,55,38,1025.1,1023.4,11.8,18,No,No
8.2,18.1,0,30,20,19,63,61,1030.5,1028.8,12.4,17,No,No
10.5,19.8,0,28,13,15,70,63,1027.4,1021.4,14,17.4,No,Yes
9.3,20.5,5.6,46,13,13,53,29,1017.1,1013.3,13.4,20.4,Yes,No
10.9,16.2,0,39,20,19,40,46,1020.8,1021,12.6,14.7,No,No
9,17,0,24,17,13,58,54,1027.2,1025,12.5,16.4,No,No
8.2,18.9,0,31,11,20,71,59,1028.3,1025,12.1,18.7,No,No
9.4,21,0,31,13,15,73,63,1025.8,1021.2,13,19.8,No,No
12.9,28.3,0,33,19,11,45,32,1021,1016.2,19.8,26.9,No,Yes
15.4,18.5,2.4,22,7,7,85,73,1021.8,1018.4,15.6,17.9,Yes,Yes
15.1,17.4,4.2,59,17,9,90,95,1018.4,1015,16.3,16.4,Yes,Yes
12.5,19.9,54.4,56,22,20,66,53,1013.4,1012.8,16.1,18.7,Yes,Yes
12.3,20.2,5.2,28,13,13,80,59,1018.1,1017.8,16.3,18.9,Yes,No
11.6,20.5,0,52,9,17,87,44,1019.7,1015.1,15.1,20.1,No,No
10.6,20.8,0,48,22,20,48,43,1019.8,1018.9,14.6,18.5,No,No
9,20.3,0,30,13,15,60,31,1022.7,1017.9,13,20.1,No,No
8.3,18.7,0,39,20,22,52,44,1020.3,1017.5,12.1,18.1,No,No
9.6,19.7,0,35,15,22,48,39,1017.3,1013.8,13.9,18.4,No,No
9,19.7,0,31,17,13,50,39,1015.8,1013.3,12.7,17,No,No
8,18.8,0,31,11,19,61,46,1018,1012,11.9,18.6,No,Yes
11.2,20.8,2.8,52,20,24,69,28,1006,1005.6,14.4,20.6,Yes,Yes
12.5,19.5,20.4,48,19,20,92,54,1021.5,1020.5,13.7,18.3,Yes,No
11.5,21.7,0,37,17,24,68,53,1022.3,1019.6,15.2,18.7,No,No
12.7,17.5,0.4,24,11,6,84,68,1024.9,1021.9,14.6,16,No,No
11.1,24.9,0.2,54,9,15,62,32,1018.3,1013.3,17.4,22.7,No,No
10,20,0,52,30,24,42,32,1018.8,1015.7,13.3,19.7,No,No
9.8,20.2,0,NA,20,17,48,39,1023.1,1022,15.4,18.9,No,No
11.3,19.6,0,37,13,15,59,41,1030.9,1029.8,15.5,18.9,No,No
14,21.3,0,39,11,24,56,44,1032.1,1027.6,17.6,20.5,No,No
10.9,25.4,0,24,11,19,61,51,1028.5,1024.7,17.2,21.3,No,No
12.4,22.3,0,30,11,20,61,60,1028.5,1025,18.3,21.4,No,No
15.3,23.6,0,43,17,24,58,59,1025.9,1020.5,20.7,21.4,No,No
15.8,29.8,0,NA,9,35,33,25,1015.4,1009,23.5,29.2,No,No
12.4,21.1,0,37,19,26,42,60,1017.7,1015,17.2,19.3,No,No
12.2,19.9,0,43,9,28,53,57,1018.4,1018.3,18,17.7,No,Yes
13.6,20,2.2,52,20,26,65,44,1026.2,1025.5,15.8,18.9,Yes,Yes
12.5,19.5,10.8,33,17,24,88,54,1026.5,1023.9,14.7,18.1,Yes,No
12.5,18.6,0.4,37,11,13,62,72,1024.5,1021.7,16.6,17.4,No,No
12.4,22.5,0.2,35,15,15,74,60,1019.9,1015.2,16.3,21.3,No,No
14.6,19.5,0.2,59,24,37,36,47,1016.8,1017.5,18.7,17.8,No,No
10,16.2,0.2,69,31,35,55,74,1025.5,1025.4,13.3,11.7,No,Yes
8.3,16.3,3.2,65,22,28,63,62,1025.6,1024.6,13,13.6,Yes,Yes
10.1,16.4,31.8,54,13,26,91,63,1029.3,1027.8,13.4,15.9,Yes,Yes
11.1,20.1,3.4,43,22,24,86,48,1028.5,1025.4,14.4,18.4,Yes,Yes
12.3,19.2,3.6,46,20,20,70,51,1023.7,1021.1,15.3,18.3,Yes,No
10.9,20.8,0.2,28,15,17,56,49,1021.1,1017.8,17.3,19.1,No,No
11.9,23.4,0,50,15,17,58,55,1019.5,1015.8,19.1,21.7,No,No
16.7,21.4,0,33,17,20,57,62,1022.1,1021.4,21,18.7,No,No
16.8,22.9,0,33,6,24,68,65,1026.4,1022.8,19.9,21.7,No,No
16.5,23,0,33,4,24,57,57,1033.4,1031.8,21.3,21.1,No,No
14.2,27.5,0,22,13,11,62,47,1030.6,1024.7,21.5,27.3,No,No
19.8,33.8,0,46,4,28,28,13,1023.4,1021.8,26.4,32.6,No,No
16.1,37,0,20,11,11,42,16,1024,1021.1,21.1,35.6,No,No
20.3,32.3,0,43,15,17,37,26,1023.2,1019.7,23.8,30.6,No,No
19.7,21.5,0,67,39,26,61,56,1029.6,1033.6,20.3,19,No,No
17,21.1,0,35,13,20,53,57,1038.8,1036,18.5,19.9,No,No
16.8,22.7,0,43,15,24,51,51,1034.4,1029.7,20.1,22,No,No
15.7,24.3,0,24,2,17,62,60,1028.9,1025.8,21.2,22.3,No,No
15,24.3,0,41,9,11,77,65,1022.7,1018.6,18.7,21.4,No,Yes
16.5,29.5,3.6,43,11,19,50,55,1016.7,1012.4,22.7,23.4,Yes,Yes
17.5,20.4,1.6,37,20,20,82,77,1022.3,1022.3,18.3,19.8,Yes,Yes
16.9,23.3,3.4,37,6,20,75,60,1026.8,1025.2,20.1,22.7,Yes,No
16.3,24,0,44,13,30,65,63,1026.2,1022,21.6,23.1,No,No
17.3,27.5,0,43,6,20,60,52,1021.7,1018.7,23.3,27.3,No,No
19.1,26,0,31,17,15,66,64,1023.1,1021.4,21.5,23,No,Yes
18.8,23.2,1.4,35,17,15,69,56,1029.2,1027.9,19.5,22.1,Yes,No
19.4,24.6,0.2,39,11,24,81,54,1026.6,1022.4,21.8,24.4,No,No
18.7,26.8,0.4,35,6,15,60,55,1020.6,1016.3,23.7,26,No,No
19.7,27.9,1,31,2,9,58,43,1013.8,1011.5,24.5,26.3,No,Yes
18.6,20.5,8.4,61,11,31,89,74,1011.4,1010.3,19.6,20.1,Yes,Yes
14.5,21.4,14.8,41,19,17,70,55,1022.1,1021.6,16.6,19.4,Yes,No
12.9,22.3,0.2,39,13,26,62,54,1024.4,1020.9,17.8,20.7,No,No
15.2,24.9,0,43,7,19,62,59,1022.1,1017.8,21.1,22.3,No,No
17.5,29.4,0,69,9,13,54,53,1014.4,1015.1,24.6,22.2,No,Yes
15.5,19.6,7.6,54,19,30,65,47,1025.8,1025.8,16.5,19.3,Yes,No
13.4,21.2,0.4,31,9,20,70,45,1025.3,1022.5,16.4,20.6,No,No
15.7,23,0,31,7,22,55,40,1023.6,1022.1,18.2,21.9,No,No
14.1,23.1,0,39,7,24,59,48,1023.8,1020.8,19,21.8,No,No
17.1,24.2,0,48,19,28,59,61,1021.8,1018.6,22.2,22.5,No,No
17.5,26.8,0,44,15,17,67,59,1015.2,1010.6,21.9,25.4,No,Yes
18.2,30.7,26,46,13,15,75,53,1011.2,1009,21.6,26.4,Yes,Yes
18.6,20,1.4,35,19,17,91,89,1017,1016.5,19,19.2,Yes,Yes
17.1,19.6,3.8,56,24,31,91,83,1017.6,1016.3,19.5,19.4,Yes,Yes
16,23.4,13,50,30,26,94,80,1014.8,1010.5,18.2,20.5,Yes,Yes
18.2,28.3,11.6,33,9,13,77,87,1007.7,1006.3,23.3,20.5,Yes,Yes
18.4,24.6,10,46,9,28,69,69,1012.3,1012.3,22.5,21.8,Yes,No
16.2,21.7,0.4,46,17,26,67,65,1020.7,1020,18,20.4,No,No
13.7,23.3,0,30,11,17,59,48,1021.3,1017.5,19.5,21.8,No,No
15.2,25.6,0,30,2,19,61,45,1016,1013.5,20.6,24.8,No,No
18.9,23.9,0,31,13,11,82,66,1020.3,1020.3,20,22.1,No,Yes
18.3,25.5,2.4,43,17,17,53,69,1020.4,1018,23.5,22.2,Yes,No
18,28.8,0.4,48,7,6,63,60,1013.1,1009.8,22.7,23.3,No,Yes
17.7,20.1,18.2,33,15,19,81,70,1014.4,1013.4,18.7,18.9,Yes,Yes
14.9,20.9,29.6,46,24,19,64,70,1017.7,1017.4,18.2,18.5,Yes,Yes
14.3,22.6,5,31,17,20,56,43,1020,1018,19.1,21.7,Yes,No
14.4,25.1,0,44,6,22,55,46,1019.1,1016,20.2,23.7,No,No
17.4,36.5,0,57,11,22,45,17,1013.6,1009.7,25.1,35.6,No,No
18.8,31.2,0,28,9,17,62,54,1015,1011.7,23.1,28.6,No,No
21.4,40.9,0,54,2,28,63,13,1012.5,1006.3,25.2,40.7,No,No
20.3,22.1,0,54,13,24,65,56,1015.6,1017.3,20.8,20.7,No,No
19,22.4,0,33,17,17,59,58,1019.7,1016.7,19.8,20.8,No,No
17.1,26.5,0,52,11,30,60,52,1011.9,1010.8,22.4,25.4,No,No
18.7,25.2,0,52,13,28,57,55,1017.4,1014.1,23.6,23,No,No
17.3,32.7,0,50,9,24,62,44,1013.1,1007.4,22.4,28.7,No,No
22.4,37.8,0,74,28,35,31,14,999.8,1000,32.4,36,No,No
16.5,22.6,0.6,37,4,22,54,60,1016.1,1013.8,21.1,21.6,No,No
19.1,23.8,0,37,20,17,69,55,1016.7,1016,21.5,22.5,No,No
19.9,26,0,43,17,22,80,65,1013.7,1009.7,21.1,25.1,No,No
18.2,26.3,0.2,48,7,22,65,65,1012.4,1008.7,21.1,23.8,No,No
19,33.3,0,63,9,31,58,34,1010.3,1006.7,26.3,32,No,No
19.2,22.8,0,61,22,35,66,59,1015.1,1017,21,19.4,No,No
17.1,21.7,0,31,11,20,52,49,1027.1,1026,19.4,20.3,No,No
14.6,23.6,0,28,6,19,53,44,1026.3,1024.1,20.3,22.8,No,No
15.5,24.9,0,39,7,20,56,52,1022.6,1018.9,21,24.1,No,No
16.6,25.8,0,35,7,24,58,46,1020.5,1017.8,23,24.9,No,No
18.8,25.5,0,39,9,22,61,57,1021.4,1019.9,23.2,24.1,No,No
20.9,25,0,43,11,17,68,64,1018.6,1015.8,22.7,24.4,No,No
21.3,33.3,0.8,61,7,17,70,58,1014.2,1012.1,24.6,27.5,No,Yes
20.2,25.5,15.2,44,7,19,80,63,1015.9,1011.7,21.3,25,Yes,No
21.2,35.3,0.2,59,17,30,66,13,1005.8,1001.1,24.4,34.7,No,No
18.4,22.6,0,39,15,28,57,50,1014.7,1015.1,20.8,21.4,No,No
18.2,24.4,0,48,19,30,58,56,1019.3,1016.1,21.4,23.2,No,No
18.3,29.6,0,28,9,19,63,59,1015.4,1013.4,23.4,25.5,No,No
20.6,26.9,0,43,11,22,72,65,1015.3,1012.5,23.1,25,No,No
21.1,23.4,0.6,80,22,13,87,82,1014.8,1016.7,22.9,18.2,No,Yes
16.6,26.1,9.8,37,9,24,70,60,1018.5,1016.9,21.6,24.6,Yes,No
19,27.5,0,46,15,30,58,53,1016.8,1014,24.5,27.1,No,No
20.3,29,0,52,9,20,59,53,1014.6,1012.8,26.3,27.5,No,No
19.9,30.3,0,56,11,31,61,52,1013.4,1008.7,24.6,28.5,No,No
23.6,29.1,0,50,7,22,56,79,1014.8,1017.2,27.1,21.5,No,Yes
17.7,21.8,29.8,44,19,2,89,90,1023.2,1021.5,17.8,17.7,Yes,Yes
17.3,23,34,31,13,22,65,59,1019.4,1017.7,21.8,22,Yes,No
16.9,24.6,1,37,20,20,60,52,1019.9,1018.7,21.6,23.9,No,No
